55.889295,-4.302060
55.891277,-4.316636
55.889526,-4.301227
55.889398,-4.316172
55.890970,-4.315738
55.888277,-4.301201
55.890316,-4.315651
55.891144,-4.315108
55.890452,-4.315083
55.891101,-4.314514
55.891667,-4.313588
55.892048,-4.312411
55.892451,-4.310084
55.892138,-4.309522
55.891644,-4.312419
55.890438,-4.314395
55.890138,-4.314105
55.889866,-4.313737
55.891632,-4.310627
55.891999,-4.310745
55.891774,-4.309324
55.891404,-4.310326
55.891269,-4.312269
55.888745,-4.315525
55.891469,-4.319302
55.890695,-4.320343
55.892617,-4.318491
55.891025,-4.318092
55.889348,-4.318824
55.889918,-4.317674
55.891084,-4.301543
55.890347,-4.306793
55.890356,-4.305354
55.890974,-4.305982
55.891563,-4.307137
55.892430,-4.307412
55.891694,-4.307832
55.891880,-4.305588
55.891626,-4.305237
55.890920,-4.305467
55.890589,-4.302985
55.892178,-4.306949
55.889352,-4.303775
55.889734,-4.304022
55.889988,-4.303877
55.890423,-4.304670
55.890961,-4.304238
55.889676,-4.304706
55.889160,-4.304467
55.889510,-4.305895
55.890146,-4.306029
55.889232,-4.306343
55.888740,-4.305258
55.888815,-4.304639
55.888576,-4.303953
55.891404,-4.303177
55.886803,-4.305527
55.888161,-4.305016
55.888438,-4.304616
55.888465,-4.305578
55.889130,-4.307008
55.888630,-4.307283
55.886514,-4.303191
55.889735,-4.306836
55.890355,-4.308281
55.890073,-4.307544
55.890708,-4.307662
55.891179,-4.307034
55.891116,-4.309909
55.890563,-4.310116
55.890540,-4.308979
55.890150,-4.310603
55.889854,-4.310586
55.889293,-4.308361
55.889461,-4.310450
55.889968,-4.308817
55.888649,-4.300055
55.888986,-4.299340
55.885981,-4.308149
55.887417,-4.308714
55.888272,-4.311995
55.888313,-4.310782
55.887199,-4.307405
55.886197,-4.306227
55.887036,-4.306516
55.888520,-4.307900
55.889478,-4.311939
55.890185,-4.313036
55.886100,-4.323763
55.888250,-4.302190
55.884482,-4.308060
55.884750,-4.309099
55.888690,-4.310788
55.884050,-4.306611
55.883257,-4.304357
55.883407,-4.303055
55.883939,-4.304414
55.884781,-4.306942
55.885455,-4.307910
55.884883,-4.304390
55.884946,-4.305337
55.884241,-4.303664
55.883971,-4.299331
55.883676,-4.298770
55.884153,-4.301596
55.884925,-4.303593
55.885315,-4.304847
55.884425,-4.302907
55.884543,-4.297094
55.884121,-4.299979
55.884706,-4.300382
55.885957,-4.305573
55.885152,-4.302519
55.885675,-4.301430
55.885177,-4.299242
55.885641,-4.298454
55.885947,-4.298904
55.886092,-4.298385
55.885842,-4.297299
55.886429,-4.298133
55.886072,-4.300383
55.886591,-4.301501
55.886816,-4.300522
55.887118,-4.300221
55.886627,-4.299568
55.887702,-4.303102
55.890035,-4.302376
55.887865,-4.300633
55.887549,-4.300742
55.887448,-4.303742
55.887799,-4.299365
55.882517,-4.300188
55.881199,-4.297136
55.881099,-4.298185
55.881885,-4.296025
55.882372,-4.301235
55.882584,-4.301391
55.882757,-4.300810
55.881628,-4.299672
55.883023,-4.299546
55.883043,-4.300411
55.882848,-4.296882
55.885510,-4.295376
55.883589,-4.298141
55.883670,-4.301520
55.882925,-4.297126
55.883509,-4.296617
55.883660,-4.295763
55.882079,-4.296677
55.881671,-4.297852
55.881972,-4.296190
55.882463,-4.295852
55.883422,-4.293142
55.883400,-4.290934
55.882439,-4.293772
55.882829,-4.295010
55.884579,-4.292763
55.877868,-4.291184
55.878272,-4.292167
55.878698,-4.293423
55.879090,-4.294581
55.879585,-4.295986
55.879907,-4.297012
55.880325,-4.295326
55.880788,-4.296520
55.880407,-4.294307
55.881001,-4.296197
55.881390,-4.295565
55.880027,-4.294445
55.881708,-4.294896
55.881720,-4.294257
55.882301,-4.292516
55.882149,-4.293403
55.880860,-4.294574
55.882133,-4.294281
55.883085,-4.291411
55.878151,-4.289506
55.880547,-4.298856
55.881822,-4.303217
55.881278,-4.301074
55.881910,-4.302838
55.882036,-4.303326
55.882470,-4.304598
55.883978,-4.313323
55.882846,-4.305676
55.883100,-4.306475
55.883571,-4.319215
55.883999,-4.311293
55.882658,-4.315690
55.885683,-4.313936
55.884816,-4.315115
55.884526,-4.316697
55.885525,-4.315206
55.885001,-4.324385
55.884911,-4.316304
55.885311,-4.317480
55.885372,-4.316156
55.886044,-4.316740
55.886765,-4.318078
55.886025,-4.319169
55.885090,-4.318234
55.885065,-4.322422
55.885463,-4.322750
55.883217,-4.312718
55.885264,-4.319955
55.883978,-4.313323
55.883937,-4.316934
55.876056,-4.291956
55.876237,-4.291871
